,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
7,010_UQ_RBR01,20180614:1135,7,0.9991,0.857,0.7996,0.1421,6.2,0.0075,0.6595,-0.0484,82.0976,0.1604,0.1658,0.1422,0.3295,1.0134,19.068,0.371,0.629,0.1611,0.5422,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
8,010_UQ_RBR01,20180614:1135,8,1.2423,0.7993,0.8334,0.4431,5.4,0.0242,0.7608,-0.619,290.8895,0.4674,0.5544,0.3567,0.3432,1.1636,18.3083,0.4074,0.5926,0.2301,0.8163,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
9,010_UQ_RBR01,20180614:1135,9,0.8848,0.8328,0.7513,0.052,4.7,0.0039,-0.7727,-0.6827,16.3336,0.0621,0.0624,0.0588,0.4664,1.3368,13.4719,0.4043,0.5957,0.1883,0.4069,0.91,0.36,0.49,4.5,3.5,0,2,Seven_Mile_Beach_2018
10,010_UQ_RBR01,20180614:1135,10,1.3235,0.7508,0.7892,0.5727,4.3,0.0388,0.8285,-0.607,294.1748,0.6057,0.7628,0.4327,0.4261,1.4612,14.7446,0.4186,0.5814,0.3078,0.8548,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
11,010_UQ_RBR01,20180614:1135,11,0.9576,0.7868,0.756,0.1708,5.7,0.01,0.0072,-0.881,102.7997,0.1977,0.2171,0.1784,0.367,1.1023,17.1216,0.6842,0.3158,0.168,0.6238,0.91,0.36,0.49,4.5,3.5,0,2,Seven_Mile_Beach_2018
12,010_UQ_RBR01,20180614:1135,12,1.3061,0.755,0.7996,0.5511,6.3,0.025,1.2076,0.3448,622.3206,0.5959,0.7298,0.4219,0.285,0.9973,22.0482,0.4921,0.5079,0.2073,1.0842,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
13,010_UQ_RBR01,20180614:1135,13,1.0013,0.7995,0.7384,0.2019,5.8,0.0113,0.4533,-0.2816,125.3196,0.2333,0.2525,0.2016,0.3528,1.0833,17.8115,0.2586,0.7414,0.1726,0.7453,0.91,0.36,0.49,4.5,3.5,0,2,Seven_Mile_Beach_2018
14,010_UQ_RBR01,20180614:1135,14,1.3217,0.7378,0.7354,0.5839,5.2,0.0323,0.6309,-0.6866,476.6124,0.6169,0.7914,0.4418,0.347,1.2083,18.1054,0.3654,0.6346,0.2542,1.1183,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
15,010_UQ_RBR01,20180614:1135,15,1.0693,0.7314,0.7872,0.338,4,0.0273,0.4424,-0.9124,132.21,0.3813,0.4621,0.3161,0.5079,1.5708,12.3704,0.375,0.625,0.2673,0.633,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
16,010_UQ_RBR01,20180614:1135,16,1.3484,0.7836,0.7554,0.5648,5.2,0.0309,1.1084,0.1249,391.947,0.5977,0.7207,0.4188,0.3438,1.2083,18.2747,0.3269,0.6731,0.2593,1.0033,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
17,010_UQ_RBR01,20180614:1135,17,1.0165,0.7545,0.7861,0.2619,3.8,0.0229,0.5526,-0.7864,79.6406,0.3003,0.3471,0.2577,0.5498,1.6535,11.4288,0.3421,0.6579,0.2675,0.4578,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
18,010_UQ_RBR01,20180614:1135,18,1.3245,0.7828,0.7999,0.5417,4.9,0.0319,1.1371,0.1729,326.5107,0.5679,0.692,0.409,0.3695,1.2823,17.0042,0.3061,0.6939,0.2703,0.8548,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
19,010_UQ_RBR01,20180614:1135,19,0.9683,0.7968,0.8236,0.1715,5.3,0.0107,0.0778,-1.1724,86.2525,0.1947,0.2152,0.1771,0.3938,1.1855,15.9537,0.566,0.434,0.1827,0.4508,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
20,010_UQ_RBR01,20180614:1135,20,1.3012,0.8228,0.822,0.4784,5.1,0.0272,0.7915,-0.7508,266.1585,0.4848,0.5814,0.3677,0.3569,1.232,17.6052,0.3725,0.6275,0.2551,0.8566,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
21,010_UQ_RBR01,20180614:1135,21,0.9193,0.822,0.8262,0.0974,4.2,0.008,-0.3116,-0.7892,25.9676,0.1114,0.1185,0.1059,0.5163,1.496,12.1687,0.7619,0.2381,0.2189,0.2254,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
22,010_UQ_RBR01,20180614:1135,22,1.2219,0.8244,0.8202,0.3975,7.8,0.0149,1.9023,2.4518,503.3289,0.4412,0.4821,0.3253,0.2359,0.8055,26.6358,0.641,0.359,0.1566,0.6373,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
23,010_UQ_RBR01,20180614:1135,23,1.2604,0.8199,0.8514,0.4405,8.3,0.0153,1.1692,0.6107,664.0683,0.4616,0.5373,0.3495,0.218,0.757,28.8217,0.6265,0.3735,0.1519,1.1286,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
24,010_UQ_RBR01,20180614:1135,24,0.8889,0.8465,0.7442,0.0424,5.7,0.0026,-0.2343,-1.5327,19.0826,0.0511,0.0501,0.0477,0.3803,1.1023,16.5196,0.2105,0.7895,0.1559,0.4877,0.91,0.36,0.49,4.5,3.5,0,2,Seven_Mile_Beach_2018
25,010_UQ_RBR01,20180614:1135,25,1.2284,0.7433,0.8221,0.4851,4.9,0.0295,1.0695,0.227,318.4604,0.5308,0.6525,0.3949,0.3826,1.2823,16.4215,0.2653,0.7347,0.2507,0.8486,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
26,010_UQ_RBR01,20180614:1135,26,0.9529,0.8221,0.7416,0.1308,5.7,0.0077,0.4823,-0.8741,68.6952,0.1572,0.1591,0.1373,0.3678,1.1023,17.0811,0.2807,0.7193,0.1672,0.5207,0.91,0.36,0.49,4.5,3.5,0,2,Seven_Mile_Beach_2018
27,010_UQ_RBR01,20180614:1135,27,1.08,0.7393,0.8062,0.3407,10.1,0.0104,0.1864,-0.4407,898.1863,0.376,0.4609,0.3155,0.1925,0.6221,32.6352,0.3663,0.6337,0.1069,1.6984,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
28,010_UQ_RBR01,20180614:1135,28,1.3308,0.8057,0.7694,0.5251,4.8,0.0315,0.7085,-0.4292,278.8566,0.5333,0.6517,0.3946,0.377,1.309,16.6664,0.3125,0.6875,0.2773,1.0527,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
29,010_UQ_RBR01,20180614:1135,29,1.042,0.7675,0.7867,0.2746,5.5,0.016,0.9817,-0.3795,179.1767,0.3187,0.3578,0.2635,0.3658,1.1424,17.1746,0.2364,0.7636,0.1895,0.5259,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
30,010_UQ_RBR01,20180614:1135,30,1.3104,0.7844,0.7776,0.526,5.2,0.0292,1.1314,0.0875,354.4583,0.5708,0.6706,0.4014,0.3484,1.2083,18.0334,0.25,0.75,0.252,0.7624,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
31,010_UQ_RBR01,20180614:1135,31,0.877,0.776,0.7295,0.101,4.6,0.0077,-0.5644,-0.0936,37.174,0.123,0.1302,0.1152,0.4791,1.3659,13.1143,0.3696,0.6304,0.1907,0.4286,0.91,0.36,0.49,4.5,3.5,0,2,Seven_Mile_Beach_2018
32,010_UQ_RBR01,20180614:1135,32,1.2023,0.7247,0.7976,0.4776,3.9,0.0377,0.3413,-0.576,201.7055,0.5025,0.659,0.3972,0.4956,1.6111,12.6787,0.2308,0.7692,0.3083,0.8992,0.91,0.36,0.49,4.5,3.5,1,2,Seven_Mile_Beach_2018
